client_id,client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,total_properties,total_spend,average_property_price,maximum_property_price,total_area_sqft,average_area_sqft,is_investor,loan_flag,company_flag,avg_spend_per_property,cluster,segment
C0982,Individual,F,Canada,Manitoba,Investment,5,Yes,Agency,62.5,3,1443503.73,481167.91,567471.58,4369.08,1456.36,True,True,False,481167.91,2,Higher-Value Property Buyers
C0983,Individual,F,Germany,North Rhine-Westphalia,Home,4,No,Website,53.5,3,803219.7,267739.9,354787.43,2698.86,899.62,False,False,False,267739.9,1,Mainstream Lower-Value Buyers
C0984,Individual,M,Canada,British Columbia,Home,5,Yes,Agency,61.1,3,1206529.21,402176.4033333333,508281.75,4011.52,1337.1733333333334,False,True,False,402176.4033333333,2,Higher-Value Property Buyers
C0985,Individual,F,USA,California,Home,1,Yes,Website,53.5,3,886990.72,295663.5733333333,460231.54,2803.3,934.4333333333334,False,True,False,295663.5733333333,1,Mainstream Lower-Value Buyers
C0986,Individual,F,Russia,Saint Petersburg,Home,2,No,Website,53.5,3,1445226.07,481742.0233333334,667262.77,4531.13,1510.3766666666668,False,False,False,481742.0233333334,2,Higher-Value Property Buyers
C0987,Individual,F,Germany,North Rhine-Westphalia,Home,1,Yes,Agency,53.5,4,1086018.36,271504.59,443461.13,3936.48,984.12,False,True,False,271504.59,1,Mainstream Lower-Value Buyers
C0988,Individual,M,USA,Texas,Home,3,Yes,Agency,53.5,3,695033.8,231677.93333333332,306320.78,2172.26,724.0866666666667,False,True,False,231677.93333333332,1,Mainstream Lower-Value Buyers
C0989,Individual,F,USA,Oregon,Home,4,No,Website,53.5,4,1129907.31,282476.8275,498692.85,4140.77,1035.1925,False,False,False,282476.8275,1,Mainstream Lower-Value Buyers
C0990,Individual,M,USA,Utah,Home,4,No,Website,53.5,4,1588383.36,397095.84,495705.73,5287.04,1321.76,False,False,False,397095.84,2,Higher-Value Property Buyers
C0991,Individual,F,USA,Nevada,Home,1,No,Website,53.5,3,1223116.15,407705.3833333333,500394.39,4394.54,1464.8466666666666,False,False,False,407705.3833333333,2,Higher-Value Property Buyers
C0992,Individual,M,Denmark,Capital Region,Home,1,Yes,Website,53.5,4,1478482.61,369620.6525,484664.3,4821.86,1205.465,False,True,False,369620.6525,2,Higher-Value Property Buyers
C0993,Individual,M,USA,California,Home,2,Yes,Website,69.8,3,530494.44,176831.47999999998,217783.6,1831.86,610.62,False,True,False,176831.47999999998,1,Mainstream Lower-Value Buyers
C0994,Individual,M,USA,California,Home,3,No,Website,53.5,4,1379902.87,344975.7175,578315.7,4751.570000000001,1187.8925000000002,False,False,False,344975.7175,2,Higher-Value Property Buyers
C0995,Individual,F,Australia,New South Wales,Home,1,Yes,Website,53.5,3,1004120.77,334706.92333333334,570222.0,3111.33,1037.11,False,True,False,334706.92333333334,1,Mainstream Lower-Value Buyers
C0996,Individual,M,Canada,Manitoba,Home,2,Yes,Client,67.6,3,888968.0,296322.6666666667,463182.68,2823.63,941.21,False,True,False,296322.6666666667,1,Mainstream Lower-Value Buyers
C0997,Individual,M,USA,California,Investment,3,Yes,Agency,73.8,3,1607877.07,535959.0233333333,578538.26,4963.42,1654.4733333333334,True,True,False,535959.0233333333,2,Higher-Value Property Buyers
C0998,Company,F,USA,Virginia,Home,4,No,Agency,54.7,4,1230552.15,307638.0375,503618.69,4213.08,1053.27,False,False,True,307638.0375,1,Mainstream Lower-Value Buyers
C0999,Individual,F,USA,California,Investment,3,No,Agency,53.5,3,661984.35,220661.45,322054.98,2259.94,753.3133333333334,True,False,False,220661.45,1,Mainstream Lower-Value Buyers
C1000,Individual,F,USA,Utah,Home,2,Yes,Website,53.5,4,1629372.23,407343.0575,574257.04,5266.620000000001,1316.6550000000002,False,True,False,407343.0575,2,Higher-Value Property Buyers
C1001,Individual,M,USA,California,Home,3,No,Website,53.5,4,1650296.94,412574.235,574884.08,5305.49,1326.3725,False,False,False,412574.235,2,Higher-Value Property Buyers
C1002,Individual,M,USA,California,Home,5,No,Website,56.6,3,1064050.72,354683.5733333333,570302.17,3156.26,1052.0866666666668,False,False,False,354683.5733333333,1,Mainstream Lower-Value Buyers
C1003,Individual,F,USA,Nevada,Home,2,No,Website,46.4,3,1164909.23,388303.07666666666,522271.82,3911.33,1303.7766666666666,False,False,False,388303.07666666666,2,Higher-Value Property Buyers
C1004,Individual,M,USA,Oregon,Home,3,Yes,Website,53.5,4,1553467.66,388366.915,554713.49,5016.18,1254.045,False,True,False,388366.915,2,Higher-Value Property Buyers
C1005,Individual,F,Germany,Hamburg,Home,3,No,Client,35.6,3,778101.6000000001,259367.20000000004,325562.57,2979.01,993.0033333333334,False,False,False,259367.20000000004,1,Mainstream Lower-Value Buyers
C1006,Individual,F,USA,Georgia,Home,1,No,Website,53.5,3,738938.8,246312.93333333332,317877.17,2485.17,828.39,False,False,False,246312.93333333332,1,Mainstream Lower-Value Buyers
C1007,Individual,F,UK,England,Home,4,No,Agency,53.5,3,813104.68,271034.89333333337,334696.9,2541.11,847.0366666666667,False,False,False,271034.89333333337,1,Mainstream Lower-Value Buyers
C1008,Company,M,USA,California,Home,2,No,Website,36.2,4,1018262.69,254565.6725,361077.2,3399.16,849.79,False,False,True,254565.6725,1,Mainstream Lower-Value Buyers
C1009,Individual,F,USA,Nevada,Investment,4,Yes,Agency,73.9,3,741160.04,247053.34666666668,306507.89,2913.57,971.19,True,True,False,247053.34666666668,1,Mainstream Lower-Value Buyers
C1010,Individual,M,Mexico,Jalisco,Home,4,No,Website,59.8,4,1331479.73,332869.9325,510151.14,4308.78,1077.195,False,False,False,332869.9325,1,Mainstream Lower-Value Buyers
C1011,Individual,F,USA,California,Investment,1,No,Website,53.5,4,1281389.39,320347.34750000003,476326.35,4302.02,1075.505,True,False,False,320347.34750000003,1,Mainstream Lower-Value Buyers
C1012,Individual,M,USA,New York,Home,4,Yes,Website,53.5,3,1690270.5,563423.5,599421.75,5208.1,1736.0333333333335,False,True,False,563423.5,2,Higher-Value Property Buyers
C1013,Individual,F,USA,Oregon,Home,1,Yes,Website,53.5,4,1627907.97,406976.9925,488639.08,5192.58,1298.145,False,True,False,406976.9925,2,Higher-Value Property Buyers
C1014,Individual,M,USA,California,Home,3,Yes,Website,55.0,3,1278106.36,426035.45333333337,495367.08,4571.08,1523.6933333333334,False,True,False,426035.45333333337,2,Higher-Value Property Buyers
C1015,Individual,M,USA,California,Home,4,Yes,Website,46.3,3,884426.51,294808.83666666667,471331.07,2919.27,973.09,False,True,False,294808.83666666667,1,Mainstream Lower-Value Buyers
C1016,Individual,F,USA,California,Home,4,Yes,Agency,47.7,4,1542774.61,385693.6525,536215.12,4858.25,1214.5625,False,True,False,385693.6525,2,Higher-Value Property Buyers
C1017,Individual,F,USA,California,Home,1,Yes,Agency,53.5,4,1116371.43,279092.8575,457871.48,3714.98,928.745,False,True,False,279092.8575,1,Mainstream Lower-Value Buyers
C1018,Individual,F,USA,Colorado,Home,5,Yes,Client,53.5,3,845680.5700000001,281893.5233333334,347722.15,3100.45,1033.4833333333331,False,True,False,281893.5233333334,1,Mainstream Lower-Value Buyers
C1019,Individual,F,USA,Nevada,Home,2,No,Client,53.5,3,1167255.18,389085.06,486688.21,3975.24,1325.0800000000002,False,False,False,389085.06,2,Higher-Value Property Buyers
C1020,Individual,F,USA,California,Home,3,No,Agency,53.5,4,1248826.86,312206.715,515392.69,3976.29,994.0725,False,False,False,312206.715,1,Mainstream Lower-Value Buyers
C1021,Individual,M,USA,California,Investment,1,No,Client,49.3,4,1554739.9,388684.975,505490.44,5363.110000000001,1340.7775,True,False,False,388684.975,2,Higher-Value Property Buyers
C1022,Individual,F,USA,Colorado,Home,1,No,Agency,53.5,4,1389709.13,347427.2825,623455.64,4488.37,1122.0925,False,False,False,347427.2825,2,Higher-Value Property Buyers
C1023,Individual,F,USA,Nevada,Home,1,Yes,Website,53.5,3,1336237.87,445412.62333333335,549773.4,4798.03,1599.3433333333332,False,True,False,445412.62333333335,2,Higher-Value Property Buyers
C1024,Individual,M,USA,Arizona,Investment,2,No,Agency,54.4,3,1351032.92,450344.3066666666,598612.25,4531.13,1510.3766666666668,True,False,False,450344.3066666666,2,Higher-Value Property Buyers
C1025,Individual,F,USA,California,Home,1,No,Client,53.5,3,738424.1799999999,246141.3933333333,276688.99,2206.07,735.3566666666667,False,False,False,246141.3933333333,1,Mainstream Lower-Value Buyers
C1026,Individual,M,USA,California,Investment,1,No,Agency,32.4,3,1440775.1,480258.3666666667,582011.89,4356.79,1452.263333333333,True,False,False,480258.3666666667,2,Higher-Value Property Buyers
C1027,Individual,M,USA,California,Investment,1,Yes,Client,47.1,3,1554407.81,518135.9366666667,532123.09,4947.78,1649.26,True,True,False,518135.9366666667,2,Higher-Value Property Buyers
C1028,Individual,M,USA,California,Home,1,Yes,Website,81.7,4,1143826.71,285956.6775,479050.0,3936.48,984.12,False,True,False,285956.6775,1,Mainstream Lower-Value Buyers
C1029,Individual,M,Australia,Victoria,Home,1,No,Agency,74.2,3,946560.97,315520.3233333333,409647.06,3148.14,1049.38,False,False,False,315520.3233333333,1,Mainstream Lower-Value Buyers
C1030,Individual,F,USA,Ohio,Home,4,No,Website,53.5,4,1353543.06,338385.765,406491.67,4281.9,1070.475,False,False,False,338385.765,1,Mainstream Lower-Value Buyers
C1031,Individual,M,UK,England,Home,1,No,Website,53.5,3,1011333.2,337111.06666666665,394120.88,3265.76,1088.5866666666668,False,False,False,337111.06666666665,1,Mainstream Lower-Value Buyers
C1032,Individual,M,USA,Nevada,Home,5,No,Website,47.0,4,1494289.73,373572.4325,566395.41,4344.91,1086.2275,False,False,False,373572.4325,2,Higher-Value Property Buyers
C1033,Individual,M,France,Ile-de-France,Home,2,No,Website,53.5,4,1496120.51,374030.1275,507541.5,5253.52,1313.38,False,False,False,374030.1275,2,Higher-Value Property Buyers
C1034,Individual,F,USA,Colorado,Home,5,No,Client,53.5,4,1200049.6,300012.4,429156.03,3881.5,970.375,False,False,False,300012.4,1,Mainstream Lower-Value Buyers
C1035,Individual,M,USA,Virginia,Home,2,No,Website,62.9,4,1528550.13,382137.5325,550601.55,4908.68,1227.17,False,False,False,382137.5325,2,Higher-Value Property Buyers
C1036,Individual,F,USA,Oregon,Home,2,No,Agency,53.5,3,1176436.08,392145.36,443662.17,4051.48,1350.493333333333,False,False,False,392145.36,2,Higher-Value Property Buyers
C1037,Company,M,Mexico,Baja California,Home,2,Yes,Website,54.0,3,1115637.13,371879.0433333333,499833.64,3570.94,1190.3133333333333,False,True,True,371879.0433333333,2,Higher-Value Property Buyers
C1038,Individual,M,USA,California,Investment,3,No,Website,53.5,3,907128.2,302376.0666666667,419687.28,2817.99,939.33,True,False,False,302376.0666666667,1,Mainstream Lower-Value Buyers
C1039,Individual,M,USA,California,Home,1,Yes,Agency,53.5,4,1428452.94,357113.235,585383.34,4842.950000000001,1210.7375000000002,False,True,False,357113.235,2,Higher-Value Property Buyers
C1040,Individual,M,USA,California,Investment,5,Yes,Website,83.7,3,901095.79,300365.26333333337,332452.89,2976.66,992.22,True,True,False,300365.26333333337,1,Mainstream Lower-Value Buyers
C1041,Individual,F,USA,Nevada,Home,5,Yes,Website,33.1,3,1150040.79,383346.93,402848.9,3911.33,1303.7766666666666,False,True,False,383346.93,2,Higher-Value Property Buyers
C1042,Individual,F,USA,Nevada,Home,2,No,Agency,78.4,4,1325783.46,331445.865,530985.4,4488.37,1122.0925,False,False,False,331445.865,2,Higher-Value Property Buyers
C1043,Individual,F,USA,Washington,Home,5,No,Website,53.5,3,1067911.86,355970.61999999994,426620.64,4071.58,1357.1933333333334,False,False,False,355970.61999999994,2,Higher-Value Property Buyers
C1044,Individual,M,USA,Nevada,Investment,5,No,Website,53.5,4,1368036.39,342009.09750000003,443365.72,4582.14,1145.535,True,False,False,342009.09750000003,1,Mainstream Lower-Value Buyers
C1045,Individual,F,USA,New York,Home,3,No,Website,81.8,3,974840.03,324946.6766666667,425602.22,3180.34,1060.1133333333337,False,False,False,324946.6766666667,1,Mainstream Lower-Value Buyers
C1046,Individual,F,Canada,Quebec,Home,4,Yes,Website,53.5,4,1301128.39,325282.0975,517811.18,4198.799999999999,1049.6999999999998,False,True,False,325282.0975,1,Mainstream Lower-Value Buyers
C1047,Individual,M,USA,Virginia,Home,3,No,Website,39.1,3,1333737.83,444579.2766666667,547111.08,4363.72,1454.5733333333335,False,False,False,444579.2766666667,2,Higher-Value Property Buyers
C1048,Individual,F,USA,Oregon,Investment,1,No,Agency,53.5,3,1349339.41,449779.8033333333,583294.59,4317.77,1439.256666666667,True,False,False,449779.8033333333,2,Higher-Value Property Buyers
C1049,Individual,F,USA,California,Investment,5,No,Website,83.2,3,1214294.16,404764.72,500013.28,4354.610000000001,1451.5366666666669,True,False,False,404764.72,2,Higher-Value Property Buyers
C1050,Individual,M,USA,Georgia,Home,4,Yes,Website,68.2,4,1274655.09,318663.7725,446439.12,4770.88,1192.72,False,True,False,318663.7725,1,Mainstream Lower-Value Buyers
C1051,Individual,F,USA,Virginia,Home,1,Yes,Agency,53.5,3,894972.26,298324.08666666667,543773.78,3050.23,1016.7433333333332,False,True,False,298324.08666666667,1,Mainstream Lower-Value Buyers
C1052,Individual,F,USA,Utah,Home,1,Yes,Agency,53.5,4,1008000.54,252000.135,296702.8,3347.77,836.9425,False,True,False,252000.135,1,Mainstream Lower-Value Buyers
C1053,Individual,M,Mexico,Nuevo Leon,Home,2,Yes,Website,49.1,3,1280976.9,426992.3,630342.5,4009.83,1336.61,False,True,False,426992.3,2,Higher-Value Property Buyers
C1054,Individual,M,USA,Arizona,Home,2,Yes,Website,34.3,3,837920.5800000001,279306.86000000004,317911.69,2638.03,879.3433333333332,False,True,False,279306.86000000004,1,Mainstream Lower-Value Buyers
C1055,Individual,M,USA,New York,Investment,2,Yes,Website,53.5,3,811498.78,270499.5933333333,373299.4,2779.19,926.3966666666666,True,True,False,270499.5933333333,1,Mainstream Lower-Value Buyers
C1056,Individual,M,USA,Colorado,Home,1,Yes,Website,53.5,3,1436352.77,478784.25666666665,499350.78,5264.81,1754.9366666666667,False,True,False,478784.25666666665,2,Higher-Value Property Buyers
C1057,Individual,M,USA,Nevada,Investment,5,No,Website,53.5,4,1430593.53,357648.3825,521044.57,5205.6,1301.4,True,False,False,357648.3825,2,Higher-Value Property Buyers
C1058,Individual,F,Germany,Bavaria,Home,3,Yes,Website,50.6,4,1526007.8199999998,381501.955,532913.83,4761.63,1190.4075,False,True,False,381501.955,2,Higher-Value Property Buyers
C1059,Individual,F,USA,California,Home,4,No,Website,53.5,3,1266979.76,422326.5866666666,580992.98,4268.91,1422.97,False,False,False,422326.5866666666,2,Higher-Value Property Buyers
C1060,Individual,M,USA,Nevada,Home,5,No,Agency,53.5,3,1167625.18,389208.3933333333,557611.23,3964.51,1321.503333333333,False,False,False,389208.3933333333,2,Higher-Value Property Buyers
C1061,Individual,F,UK,Scotland,Home,1,No,Website,63.6,4,1689767.29,422441.8225,575615.86,5691.97,1422.9925,False,False,False,422441.8225,2,Higher-Value Property Buyers
C1062,Individual,M,USA,California,Home,4,No,Agency,53.5,4,1766882.53,441720.6325,704808.48,5626.43,1406.6075,False,False,False,441720.6325,2,Higher-Value Property Buyers
C1063,Individual,F,USA,New York,Investment,5,Yes,Website,35.1,3,1315820.94,438606.98,496232.48,4062.88,1354.2933333333333,True,True,False,438606.98,2,Higher-Value Property Buyers
C1064,Individual,M,USA,California,Home,5,Yes,Website,78.4,3,695434.77,231811.59,348131.23,2651.24,883.7466666666668,False,True,False,231811.59,1,Mainstream Lower-Value Buyers
C1065,Individual,M,USA,Georgia,Home,3,Yes,Client,69.0,3,1107631.34,369210.4466666667,450186.35,3790.73,1263.5766666666666,False,True,False,369210.4466666667,2,Higher-Value Property Buyers
C1066,Individual,F,Australia,Victoria,Home,1,No,Website,53.5,4,1208868.77,302217.1925,538035.23,3963.95,990.9875,False,False,False,302217.1925,1,Mainstream Lower-Value Buyers
C1067,Individual,M,Mexico,Jalisco,Investment,4,No,Agency,53.5,3,849001.36,283000.4533333333,324856.86,2712.1400000000003,904.0466666666669,True,False,False,283000.4533333333,1,Mainstream Lower-Value Buyers
C1068,Individual,F,USA,California,Home,3,No,Agency,39.9,3,1403831.31,467943.77,524955.14,4827.1,1609.0333333333335,False,False,False,467943.77,2,Higher-Value Property Buyers
C1069,Individual,M,USA,Virginia,Home,3,Yes,Agency,53.5,3,1323760.84,441253.6133333333,580190.12,4239.18,1413.0600000000002,False,True,False,441253.6133333333,2,Higher-Value Property Buyers
C1070,Individual,F,Germany,Bavaria,Home,5,No,Agency,53.5,3,1286265.14,428755.0466666667,453127.52,4415.7,1471.9,False,False,False,428755.0466666667,2,Higher-Value Property Buyers
C1071,Individual,M,USA,Texas,Home,2,No,Agency,57.4,4,1047375.62,261843.905,393101.99,3498.51,874.6275,False,False,False,261843.905,1,Mainstream Lower-Value Buyers
C1072,Individual,F,USA,Utah,Home,3,No,Agency,61.6,3,829884.93,276628.31,335251.84,2937.26,979.0866666666668,False,False,False,276628.31,1,Mainstream Lower-Value Buyers
C1073,Individual,M,USA,California,Investment,2,No,Website,68.5,4,1197808.83,299452.2075,333845.6,3808.21,952.0525,True,False,False,299452.2075,1,Mainstream Lower-Value Buyers
C1074,Individual,M,UK,Northern Ireland,Home,1,No,Website,69.5,3,1004700.45,334900.15,467335.84,3277.6200000000003,1092.5400000000002,False,False,False,334900.15,1,Mainstream Lower-Value Buyers
C1075,Individual,F,Mexico,Baja California,Home,3,No,Website,53.5,4,1178400.08,294600.02,445987.2,3939.81,984.9525,False,False,False,294600.02,1,Mainstream Lower-Value Buyers
C1076,Individual,F,USA,Florida,Investment,3,No,Agency,53.5,3,884169.44,294723.14666666667,445754.21,2930.45,976.8166666666666,True,False,False,294723.14666666667,1,Mainstream Lower-Value Buyers
C1077,Individual,M,USA,Texas,Investment,2,No,Agency,41.8,4,1467449.24,366862.31,537661.98,4983.74,1245.935,True,False,False,366862.31,2,Higher-Value Property Buyers
C1078,Individual,M,USA,Ohio,Home,1,No,Agency,53.5,3,1247337.58,415779.19333333336,491669.54,3911.33,1303.7766666666666,False,False,False,415779.19333333336,2,Higher-Value Property Buyers
C1079,Individual,M,USA,California,Investment,4,Yes,Website,53.5,3,1151228.31,383742.77,557229.76,4009.83,1336.61,True,True,False,383742.77,2,Higher-Value Property Buyers
C1080,Individual,F,UK,England,Investment,4,No,Agency,67.2,4,1594795.52,398698.88,482594.96,5701.12,1425.28,True,False,False,398698.88,2,Higher-Value Property Buyers
C1081,Company,M,Russia,Novosibirsk,Home,4,Yes,Agency,49.3,3,1006584.7,335528.23333333334,455284.06,3610.17,1203.39,False,True,True,335528.23333333334,1,Mainstream Lower-Value Buyers
C1082,Individual,F,USA,Oregon,Investment,5,Yes,Website,30.9,3,829499.85,276499.95,388642.3,2859.34,953.1133333333332,True,True,False,276499.95,1,Mainstream Lower-Value Buyers
C1083,Individual,F,USA,Colorado,Investment,4,No,Agency,73.2,4,1145122.1,286280.525,413563.21,3757.95,939.4875,True,False,False,286280.525,1,Mainstream Lower-Value Buyers
C1084,Individual,F,France,Ile-de-France,Home,4,No,Agency,53.5,4,1357921.15,339480.2875,498074.48,4546.77,1136.6925,False,False,False,339480.2875,2,Higher-Value Property Buyers
C1085,Individual,F,Australia,Queensland,Investment,1,No,Client,53.5,3,797675.03,265891.6766666667,291083.4,2984.48,994.8266666666668,True,False,False,265891.6766666667,1,Mainstream Lower-Value Buyers
C1086,Individual,M,USA,Colorado,Home,1,Yes,Website,67.8,4,1339827.27,334956.8175,464470.15,4120.84,1030.21,False,True,False,334956.8175,1,Mainstream Lower-Value Buyers
C1087,Individual,M,USA,Colorado,Home,3,No,Website,40.0,4,1878433.21,469608.3025,602057.55,6300.43,1575.1075,False,False,False,469608.3025,2,Higher-Value Property Buyers
C1088,Individual,M,USA,Utah,Home,4,Yes,Agency,53.5,3,802271.19,267423.73,460665.54,2651.24,883.7466666666666,False,True,False,267423.73,1,Mainstream Lower-Value Buyers
C1089,Individual,F,USA,Utah,Home,1,Yes,Website,53.5,4,959344.08,239836.02,273895.07,3313.5,828.375,False,True,False,239836.02,1,Mainstream Lower-Value Buyers
C1090,Individual,F,Canada,Alberta,Home,3,Yes,Client,61.3,3,1217272.58,405757.5266666667,495437.61,4188.29,1396.0966666666666,False,True,False,405757.5266666667,2,Higher-Value Property Buyers
C1091,Individual,M,USA,Nevada,Home,1,Yes,Agency,53.5,3,741797.49,247265.83,356627.2,2560.9700000000003,853.6566666666668,False,True,False,247265.83,1,Mainstream Lower-Value Buyers
C1092,Individual,M,USA,Oregon,Investment,2,No,Website,53.5,3,1213248.05,404416.01666666666,492551.34,4356.79,1452.263333333333,True,False,False,404416.01666666666,2,Higher-Value Property Buyers
C1093,Individual,M,USA,Oregon,Home,1,Yes,Website,53.5,3,805402.8300000001,268467.61000000004,334313.56,2701.38,900.46,False,True,False,268467.61000000004,1,Mainstream Lower-Value Buyers
C1094,Individual,F,USA,Washington,Home,2,Yes,Website,63.9,4,1631407.56,407851.89,606086.6,5094.1900000000005,1273.5475,False,True,False,407851.89,2,Higher-Value Property Buyers
C1095,Individual,F,USA,California,Home,3,No,Agency,53.5,4,1454366.24,363591.56,566261.62,5056.05,1264.0125,False,False,False,363591.56,2,Higher-Value Property Buyers
C1096,Individual,F,USA,New York,Home,2,No,Client,53.5,4,1756661.91,439165.4775,561232.25,5358.78,1339.695,False,False,False,439165.4775,2,Higher-Value Property Buyers
C1097,Individual,F,Canada,Alberta,Home,3,Yes,Agency,53.5,3,1064342.81,354780.9366666667,453949.46,3487.85,1162.6166666666666,False,True,False,354780.9366666667,1,Mainstream Lower-Value Buyers
C1098,Individual,M,USA,California,Investment,3,No,Client,53.5,3,1187774.23,395924.74333333335,443496.6,3870.26,1290.0866666666668,True,False,False,395924.74333333335,2,Higher-Value Property Buyers
C1099,Individual,F,USA,Colorado,Home,3,No,Agency,53.5,4,1426501.12,356625.28,444521.07,4612.33,1153.0825,False,False,False,356625.28,2,Higher-Value Property Buyers
C1100,Individual,M,Russia,Novosibirsk,Home,1,No,Website,53.5,4,1314225.59,328556.3975,548635.7,4168.6900000000005,1042.1725,False,False,False,328556.3975,1,Mainstream Lower-Value Buyers
C1101,Individual,M,Belgium,Flanders,Home,5,No,Website,60.0,4,1037914.43,259478.6075,325612.79,3474.29,868.5725,False,False,False,259478.6075,1,Mainstream Lower-Value Buyers
C1102,Company,M,Germany,Berlin,Home,2,No,Agency,63.7,4,1248456.03,312114.0075,516162.59,3972.25,993.0625,False,False,True,312114.0075,1,Mainstream Lower-Value Buyers
C1103,Individual,M,Belgium,Wallonia,Home,4,No,Agency,53.5,4,1206840.81,301710.2025,496697.45,3989.66,997.415,False,False,False,301710.2025,1,Mainstream Lower-Value Buyers
C1104,Individual,M,USA,Utah,Investment,5,Yes,Website,53.5,3,893996.19,297998.73,381470.55,3075.04,1025.013333333333,True,True,False,297998.73,1,Mainstream Lower-Value Buyers
C1105,Individual,M,USA,Nevada,Home,3,Yes,Website,53.5,4,1623510.31,405877.5775,550595.85,5463.780000000001,1365.9450000000002,False,True,False,405877.5775,2,Higher-Value Property Buyers
C1106,Individual,M,USA,California,Home,1,No,Agency,53.5,3,773499.85,257833.28333333333,329442.1,2528.04,842.68,False,False,False,257833.28333333333,1,Mainstream Lower-Value Buyers
C1107,Individual,M,Canada,British Columbia,Home,1,No,Website,53.5,3,1156527.59,385509.1966666667,540584.92,3804.14,1268.0466666666669,False,False,False,385509.1966666667,2,Higher-Value Property Buyers
C1108,Individual,F,Australia,South Australia,Home,4,No,Website,30.0,3,1069904.1,356634.7,516476.18,3715.08,1238.36,False,False,False,356634.7,2,Higher-Value Property Buyers
C1109,Individual,F,USA,California,Home,1,Yes,Client,56.3,4,1756965.37,439241.3425,531593.91,5835.72,1458.93,False,True,False,439241.3425,2,Higher-Value Property Buyers
C1110,Individual,M,USA,New York,Home,5,Yes,Website,46.6,4,1445458.33,361364.5825,441268.43,4611.639999999999,1152.91,False,True,False,361364.5825,2,Higher-Value Property Buyers
C1111,Company,M,USA,California,Home,4,Yes,Website,53.5,3,885146.14,295048.7133333333,435943.19,2691.9300000000003,897.3100000000001,False,True,True,295048.7133333333,1,Mainstream Lower-Value Buyers
C1112,Individual,M,USA,Nevada,Investment,3,Yes,Website,42.0,3,961599.42,320533.14,388182.22,2927.83,975.9433333333332,True,True,False,320533.14,1,Mainstream Lower-Value Buyers
C1113,Individual,F,USA,Texas,Investment,2,No,Client,53.5,4,1162770.88,290692.72,523652.47,3768.14,942.035,True,False,False,290692.72,1,Mainstream Lower-Value Buyers
C1114,Individual,F,USA,California,Home,3,No,Website,31.9,3,872825.73,290941.91,367529.08,3218.1800000000003,1072.7266666666667,False,False,False,290941.91,1,Mainstream Lower-Value Buyers
C1115,Individual,M,USA,Colorado,Home,3,Yes,Agency,53.5,3,1054599.19,351533.0633333333,472546.53,3326.99,1108.996666666667,False,True,False,351533.0633333333,1,Mainstream Lower-Value Buyers
C1116,Individual,F,USA,California,Home,1,Yes,Agency,53.5,3,766951.9500000001,255650.65,294707.51,2638.03,879.3433333333332,False,True,False,255650.65,1,Mainstream Lower-Value Buyers
C1117,Individual,F,Mexico,Mexico City,Home,5,Yes,Website,53.5,4,1149629.49,287407.3725,410756.82,4191.96,1047.99,False,True,False,287407.3725,1,Mainstream Lower-Value Buyers
C1118,Company,M,UK,Scotland,Investment,2,Yes,Website,53.5,3,859368.99,286456.33,401356.84,2949.95,983.3166666666666,True,True,True,286456.33,1,Mainstream Lower-Value Buyers
C1119,Individual,M,USA,Oregon,Home,1,Yes,Website,53.5,3,938703.66,312901.22,394144.56,2849.71,949.9033333333332,False,True,False,312901.22,1,Mainstream Lower-Value Buyers
C1120,Individual,F,USA,Arizona,Home,1,No,Website,53.5,4,1371211.29,342802.8225,436572.8,4494.469999999999,1123.6174999999998,False,False,False,342802.8225,1,Mainstream Lower-Value Buyers
C1121,Individual,F,USA,California,Home,1,No,Client,38.6,3,1014661.78,338220.5933333333,568008.79,3373.5,1124.5,False,False,False,338220.5933333333,1,Mainstream Lower-Value Buyers
C1122,Individual,F,USA,California,Home,4,No,Website,81.2,4,1558949.2,389737.3,625903.82,4835.51,1208.8775,False,False,False,389737.3,2,Higher-Value Property Buyers
C1123,Individual,M,USA,Virginia,Home,5,No,Agency,72.8,3,1241771.44,413923.8133333333,581087.19,3851.12,1283.7066666666667,False,False,False,413923.8133333333,2,Higher-Value Property Buyers
C1124,Individual,F,USA,Oregon,Investment,5,Yes,Website,47.9,4,1272190.01,318047.5025,531100.09,4163.56,1040.89,True,True,False,318047.5025,1,Mainstream Lower-Value Buyers
C1125,Individual,M,USA,Oregon,Home,3,No,Agency,82.9,3,1186907.08,395635.69333333336,440465.95,3997.02,1332.34,False,False,False,395635.69333333336,2,Higher-Value Property Buyers
C1126,Company,M,USA,Virginia,Home,1,Yes,Website,53.5,3,893488.2,297829.4,440625.12,3047.82,1015.94,False,True,True,297829.4,1,Mainstream Lower-Value Buyers
C1127,Individual,F,UK,England,Investment,1,No,Website,53.5,3,838728.4,279576.13333333336,309658.36,2797.11,932.37,True,False,False,279576.13333333336,1,Mainstream Lower-Value Buyers
C1128,Individual,M,USA,California,Investment,1,No,Website,40.1,3,1186634.53,395544.8433333333,467492.04,3992.56,1330.8533333333332,True,False,False,395544.8433333333,2,Higher-Value Property Buyers
C1129,Individual,F,USA,Colorado,Investment,5,No,Agency,78.3,4,1463125.26,365781.315,507394.76,4877.75,1219.4375,True,False,False,365781.315,2,Higher-Value Property Buyers
